0 	 81.69000831352008
1 	 82.01703515003368
2 	 82.10158790912007
3 	 81.92331339015713
4 	 81.64279354372336
5 	 82.24154307356767
6 	 82.1407218476589
7 	 81.86345168310682
8 	 82.03587257500388
9 	 81.5646285929326
10 	 82.07963359863288
11 	 82.3882573061287
12 	 81.97032684487273
13 	 82.12722148894818
14 	 81.66226008606861
15 	 81.8578268439589
16 	 81.7819097791566
17 	 81.92933638536614
18 	 81.67515697032839
19 	 82.3403390322579
20 	 81.67679512130483
21 	 82.11087860859914
22 	 81.69259650270874
23 	 81.38984296365199
24 	 81.36560797880064
25 	 81.75577894895356
26 	 81.8514201918115
27 	 81.72374572655268
28 	 81.50883733748019
29 	 80.89898254175763
30 	 81.45363706681358
31 	 80.89289816825338
32 	 81.71914419851987
33 	 81.8643789514701
34 	 81.47215183784792
35 	 81.08139486551583
36 	 81.73217861544148
37 	 81.19927442619489
38 	 81.16012826709805
39 	 81.78934393179453
40 	 81.38997721350863
41 	 81.46997557197014
42 	 81.42971418008388
43 	 81.70164559363863
44 	 82.72707158886746
45 	 83.13537044485784
46 	 81.82319354766746
47 	 82.33919093636798
48 	 82.83064326381445
49 	 82.63785364963958
50 	 82.00545604931453
51 	 82.79356016052807
52 	 81.29311616658765
53 	 80.78695863124324
54 	 81.46147002301184
55 	 82.48621085968318
56 	 81.3355720701728
57 	 82.2747813352886
58 	 80.84102715763774
59 	 81.66155376495537
60 	 80.82963388002422
61 	 82.77501931897325
62 	 81.2202237935614
63 	 82.7298556130017
64 	 78.90015697569929
65 	 81.5283675177792
66 	 81.32652712135024
67 	 82.73522303627789
68 	 81.55810648057266
69 	 82.65818456833868
70 	 81.33581176483786
71 	 80.73358456189867
72 	 82.52616298973452
73 	 82.22783137584183
74 	 80.72644564220919
75 	 80.18394559836362
76 	 80.59535844424524
77 	 79.59315391665994
78 	 80.46703572882724
79 	 80.92171535642913
80 	 79.91380319000875
81 	 81.80723336953034
82 	 80.81274245725344
83 	 80.61900438308115
84 	 80.62702242468313
85 	 79.7831192111653
86 	 79.58152946658585
87 	 79.61184647036691
88 	 81.03525016510902
89 	 80.55587555950495
90 	 79.94287377083555
91 	 81.59972202699797
92 	 80.50003089053388
93 	 80.78829399403044
94 	 79.8179740442166
95 	 82.23114374122838
96 	 79.87005161580655
97 	 79.48283007455358
98 	 80.01316564242015
99 	 79.66996164206282
100 	 81.09633778285603
101 	 81.01043260273006
102 	 79.85591067665354
103 	 80.2172451151708
104 	 81.64637474302265
105 	 80.34728784796442
106 	 80.87917562933356
107 	 80.62420000133035
108 	 80.13570866721007
109 	 79.51664027654975
110 	 81.213657435106
111 	 79.71757572611371
112 	 78.5587057908463
113 	 80.345953391002
114 	 80.45131643496364
115 	 78.54759112471692
116 	 80.58233658287047
117 	 80.19087563023623
118 	 79.91193801044399
119 	 79.14419545922016
120 	 79.43461927106172
121 	 79.49736206945514
122 	 81.41447062283238
123 	 82.59499040957124
124 	 81.55552275637089
125 	 78.66375737962089
126 	 80.89330565861162
127 	 79.6050467034261
128 	 79.75064250769863
129 	 79.93611461660811
130 	 79.42533861075286
131 	 80.8798416474151
132 	 80.34561481711974
133 	 80.03151277304931
134 	 80.06369593521786
135 	 79.00646360679197
136 	 78.93392452771701
137 	 79.38358732320347
138 	 79.68069632200938
139 	 80.54341210520894
140 	 81.30070448840462
141 	 78.86692335163507
142 	 79.68666526673663
143 	 81.18008676310095
144 	 81.90233898910557
145 	 79.38468787391628
146 	 78.87880316332497
147 	 78.55818030553779
148 	 79.7582626788425
149 	 79.87050083508122
150 	 78.71224586103874
151 	 79.12017736304817
152 	 80.03415494607437
153 	 78.5250497359234
154 	 79.85387309365699
155 	 80.42294229190641
156 	 78.53962566109332
157 	 78.78122046640316
158 	 78.56962049595555
159 	 80.0255658155379
160 	 78.44300903414448
161 	 78.52242910495147
162 	 80.22602190791305
163 	 78.90865758847525
164 	 79.01603327270995
165 	 80.22339007423707
166 	 80.5250049471677
167 	 78.14053412420638
168 	 80.30742523246843
169 	 79.61331602385823
170 	 79.62116092373665
171 	 78.91335812250284
172 	 79.03916792904788
173 	 80.33372444680208
174 	 79.86394272393125
175 	 81.16363332131192
176 	 81.09089960300969
177 	 80.71077680367188
178 	 81.02447161632685
179 	 80.54112006998784
180 	 80.54968154871013
181 	 81.68834677565499
182 	 82.15377273492359
183 	 81.77302667655908
184 	 81.55107861967791
185 	 79.92011812198061
186 	 80.3207799914823
