Frame	Density (g/cm^3)
293	1.0117029425093773
294	1.0078431262722543
295	1.0056733336366654
296	1.0010609976710902
297	0.994053080234324
298	1.0065442197135417
299	1.014824183246975
300	1.0279350322797194
301	1.0310162378539627
302	1.0280553301363928
303	1.0274323915266377
304	1.036504556703606
305	1.0498350618431862
306	1.0487371841591753
307	1.0433512120260793
308	1.042528287801074
309	1.0364200431333548
310	1.0458565210552264
311	1.056177733518585
312	1.0597789763803618
313	1.0568263867683125
314	1.0585472463895642
315	1.0723594601151425
316	1.0707256662597984
317	1.0640629071267045
318	1.0549302053748024
319	1.065988168180632
320	1.0693249466715364
321	1.064563168031427
322	1.06118083165613
323	1.045370155082857
324	1.0664623287394275
325	1.0592894639982278
326	1.0488809930130096
327	1.072303723300588
328	1.0622472559098122
329	1.0612655080509534
330	1.0416906234187726
331	1.0646596261282384
332	1.0693879704193168
333	1.0577454242029054
334	1.0765030592042757
335	1.0635076420068177
336	1.0639322301277345
337	1.089754717100707
338	1.0665771411953566
339	1.0548329523476527
340	1.0551502430887183
341	1.045012377435291
342	1.0379654099584081
343	1.0529884342360918
344	1.0617412879517094
345	1.061614722938319
346	1.056189513197916
347	1.0417595392806307
348	1.0732415776813802
349	1.0651343091910563
350	1.0499197975947592
351	1.0469324111270644
352	1.0623534299587647
353	1.0350824961707858
354	1.055831723375251
355	1.0345836566780906
356	1.051005479181887
357	1.0350372350680068
358	1.0708115798764175
359	1.0621761967645633
360	1.065437703187924
361	1.052187311371542
362	1.0410891332310073
363	1.039932120611261
364	1.0266732842033948
365	1.0257272385187082
366	1.0540765695270122
367	1.0600773431933366
368	1.0541819595547277
369	1.045568609731419
370	1.0419371679855105
371	1.0392866908723837
372	1.052897718229733
373	1.0396879297953379
374	1.0332047164953437
375	1.038758145945288
376	1.053259911704248
377	1.034615958488265
378	1.0199866231367307
379	1.043669044271119
380	1.0238219060463043
381	1.0206916300253221
382	1.0348260854955855
383	1.0375649741333515
384	1.03158272744212
385	1.0246099928074464
386	1.030823655131733
387	1.058243801266589
388	1.0258716006751392
389	1.0668069988787192
390	1.0446013084280719
391	1.033393494073861
392	1.0369812160347176
393	1.0367527463027477
394	1.0167557964499903
395	1.0330075813023136
396	1.0416337618867941
397	1.0226540047973098
398	1.0153228284490319
399	1.0243596698353636
400	1.0220044624369655
401	1.0456114109410841
402	1.0287061660285404
403	1.024573103376149
404	1.0235688614326865
405	1.0278443693425243
406	1.0198153122417166
407	1.0462798163790485
408	1.0418962386021935
409	1.0380629393720604
410	1.0439846401275525
411	1.046450274914933
412	1.015143363129944
413	1.0380811176377749
414	1.0558473359539764
415	1.0166016506729025
416	1.0247632436368712
417	1.027073505770059
418	1.0410629118748589
419	1.041277479137756
420	1.0394270662611849
421	1.0457442718955
422	1.0313248114244786
423	1.0248988771087304
424	1.0470006644673384
425	1.0227493419556424
426	1.031353352592907
427	1.0273479536152308
428	1.0393815080543476
429	1.0115213879599052
430	1.047233478428788
431	1.0262794165144729
432	1.0213494050797294
433	1.0317220923261112
434	1.0510276797486258
435	1.0359965934270485
436	1.0249579438955934
437	1.0460031238998981
438	1.009225639477733
439	1.0319361402492977
440	1.0572989121834466
441	1.0451662787438922
442	1.014401511218636
443	1.010855282594934
444	0.9883340660566208
445	1.0206449169969702
446	1.063411103620944
447	1.0466584859643786
448	1.0521457184446144
449	1.0409989876463968
450	1.0555921295120765
451	1.0292590881950676
452	1.0235743526087524
453	1.0202737923521268
454	1.0021245973480895
455	1.0185699207578538
456	1.0029088070914516
457	1.0252405550993238
458	1.0312003225510586
459	1.0287331122686103
460	1.0499928622279202
461	1.031815286921526
462	1.0328026266127597
463	1.0345521274823912
464	1.0129412711143
465	1.0331822294658801
466	1.0033602751357402
467	1.0148144801967156
468	1.0430230706532144
469	1.0366509869217913
470	1.039338069635785
471	1.0255269209730504
472	1.028225753925109
473	1.0391796931762631
474	1.02496918386519
475	1.024254976263474
476	1.0266605706533525
477	1.037744760173035
478	1.0471910961528783
479	1.0259318633864751
480	1.0388578546863927
481	1.0273664857838911
482	1.0376901209006009
483	1.0236504564797813
484	1.0299886876649735
485	1.0396089039390641
486	1.021674246873193
487	1.033350761381297
488	1.035436759314762
489	1.0188879011659653
490	1.042793682210016
491	1.0261721372077102
492	1.0130438790141814
493	1.0330578123173024
494	1.0335319841857062
495	1.03027847675558
496	1.0421211041503053
497	1.034422351839747
498	1.0527970210852673
499	1.0272894770768053
500	1.0262430753589933
501	1.018693025533856
502	1.0488620938684348
